task,sample_id,relative,sha256,split,conflict_evidence,blocked_by_task,blocked_by_split,blocked_by_image,blocked_by_sha256
08,338,task08/images/338.png,6865f8371e3ef1a6b09c1b5de2983cb30a5c9492af4f27b95d833517ba7940f4,train,identical_sha256,09,test,task08/images/338.png,6865f8371e3ef1a6b09c1b5de2983cb30a5c9492af4f27b95d833517ba7940f4
08,339,task08/images/339.png,b8da4d815a5660fed2e1e869250a46b2e89a9ae1267206deabd023f686664a2d,train,identical_sha256,09,test,task08/images/339.png,b8da4d815a5660fed2e1e869250a46b2e89a9ae1267206deabd023f686664a2d
08,34,task08/images/34.png,d29817a6f0eba50facc5252e37b6cd94be2f4318ad21dc01c31d8e3db9ef9e67,train,identical_sha256,09,val,task08/images/425.png,d29817a6f0eba50facc5252e37b6cd94be2f4318ad21dc01c31d8e3db9ef9e67
08,340,task08/images/340.png,b4dab7a9f87ca57cad52395a1c38a2b34f3fc6dd88c43def28bd4570de0baa0a,train,identical_sha256,09,test,task08/images/340.png,b4dab7a9f87ca57cad52395a1c38a2b34f3fc6dd88c43def28bd4570de0baa0a
08,341,task08/images/341.png,727114d1f3c6eddf3b116abf339690ecb318f5a10dfe72dc1cf878ce74f00ca7,train,identical_sha256,09,test,task08/images/341.png,727114d1f3c6eddf3b116abf339690ecb318f5a10dfe72dc1cf878ce74f00ca7
08,343,task08/images/343.png,af19a808dd49f9e0825997f65a69bc6592ad4c78228a2ebe10dda2dc33eb166b,train,identical_sha256,09,test,task08/images/343.png,af19a808dd49f9e0825997f65a69bc6592ad4c78228a2ebe10dda2dc33eb166b
08,345,task08/images/345.png,ba7a9dde8b614d058175da36ea68e526733566616ed9ff3cc37cee9b71121644,train,identical_sha256,09,test,task08/images/345.png,ba7a9dde8b614d058175da36ea68e526733566616ed9ff3cc37cee9b71121644
08,346,task08/images/346.png,3fa14394129d56802a22ec524e9627c640ac6a189b001b1d3b37543b6210ce6c,train,identical_sha256,09,test,task08/images/346.png,3fa14394129d56802a22ec524e9627c640ac6a189b001b1d3b37543b6210ce6c
08,348,task08/images/348.png,fe96939d21e711f10c48029b30aea530699dfb4399cb7f276cd2b688d6385746,train,identical_sha256,09,test,task08/images/348.png,fe96939d21e711f10c48029b30aea530699dfb4399cb7f276cd2b688d6385746
08,349,task08/images/349.png,f898bc412375b67799ee3ab1048f04b93454286b11e90bdd0cbc34db97338754,train,identical_sha256,09,test,task08/images/349.png,f898bc412375b67799ee3ab1048f04b93454286b11e90bdd0cbc34db97338754
08,350,task08/images/350.png,1649a555387fdf6c0566988622a61c8a8e424f821f1263e77429f778d9f02e63,train,identical_sha256,09,test,task08/images/350.png,1649a555387fdf6c0566988622a61c8a8e424f821f1263e77429f778d9f02e63
08,351,task08/images/351.png,37f5bbc1b65bf0ed6c8432d40c335500443fa8dc7a2f6f406604e4ea0ba3cdd5,train,identical_sha256,09,val,task08/images/351.png,37f5bbc1b65bf0ed6c8432d40c335500443fa8dc7a2f6f406604e4ea0ba3cdd5
08,352,task08/images/352.png,327df0ca66a16ea19fc77e1de40963eb85d2cc72f81f6378d3e8a71d5810d96d,train,identical_sha256,09,val,task08/images/352.png,327df0ca66a16ea19fc77e1de40963eb85d2cc72f81f6378d3e8a71d5810d96d
08,353,task08/images/353.png,643db4bf190bcaa813e888ef42707700ffbeb46d792b11d9fc80b665a3702016,train,identical_sha256,08,val,task08/images/181.png,643db4bf190bcaa813e888ef42707700ffbeb46d792b11d9fc80b665a3702016
08,354,task08/images/354.png,8b94847fc00565d1cf6608f3047d62953a7f375a5dd81676977b3e29e99943a8,train,identical_sha256,08,test,task08/images/182.png,8b94847fc00565d1cf6608f3047d62953a7f375a5dd81676977b3e29e99943a8
08,356,task08/images/356.png,710a33717253fd38a50589bd20a97ae13b9e4ae46ceb5538efe62e661d219745,train,identical_sha256,09,val,task08/images/356.png,710a33717253fd38a50589bd20a97ae13b9e4ae46ceb5538efe62e661d219745
08,357,task08/images/357.png,c681873d6d7314b5dc70f001351f2a7f4227068a9832c2ea328593a15db9acf2,train,identical_sha256,09,val,task08/images/357.png,c681873d6d7314b5dc70f001351f2a7f4227068a9832c2ea328593a15db9acf2
08,358,task08/images/358.png,8c74835c02c71bd3af99feead7d428cecaa45000d2505f8eb3c43a78efc9f54f,train,identical_sha256,09,val,task08/images/358.png,8c74835c02c71bd3af99feead7d428cecaa45000d2505f8eb3c43a78efc9f54f
08,36,task08/images/36.png,7ee53b5963c856db99fa02645c2ba4ef3f3c40bfbff4e8598c54d779dd1bd538,train,case_group_connection,09,val,task08/images/gs36.png,cb6483605bfeb9932d579f30e952760165dfbc2dfefb2459116d5116216b390d
08,362,task08/images/362.png,26cef42b8017a32c2b08135ddfa45b1e85372b781320483167c2bea0908a8a21,train,identical_sha256,08,test,task08/images/185.png,26cef42b8017a32c2b08135ddfa45b1e85372b781320483167c2bea0908a8a21
08,363,task08/images/363.png,e346766b4247ffcb668c4b91fd82448b2ff02a5dcbe6400859693a9f805aaa1f,train,identical_sha256,09,val,task08/images/363.png,e346766b4247ffcb668c4b91fd82448b2ff02a5dcbe6400859693a9f805aaa1f
08,364,task08/images/364.png,e1b5444f59983f6d2d1d3046485518c22b01119fc5ade2075bb6ec4b1b914edd,train,identical_sha256,09,val,task08/images/364.png,e1b5444f59983f6d2d1d3046485518c22b01119fc5ade2075bb6ec4b1b914edd
08,365,task08/images/365.png,8312e298037fa2058784eeffa5cee95706114d2a2fa05d1df0b172ba5b3dc9e1,train,identical_sha256,09,val,task08/images/365.png,8312e298037fa2058784eeffa5cee95706114d2a2fa05d1df0b172ba5b3dc9e1
08,369,task08/images/369.png,cad6090439affd5e0f2b3ece1e16509f379d5446f8f9d026f4f03cb3d194961b,train,identical_sha256,09,val,task08/images/369.png,cad6090439affd5e0f2b3ece1e16509f379d5446f8f9d026f4f03cb3d194961b
08,37,task08/images/37.png,d9cc6bd9eae5c405569c61eed562c6f4be2cd094bd903be249ec1f0a6f289072,train,case_group_connection,09,val,task08/images/gs37.png,6501e9e7eac3cda46470e0aff3aa8cb524465f8ddd31817f5980998fde83bdde
08,371,task08/images/371.png,700851a4ccdaf38a7d31d391b35c777b9589a7bf09cff48d916690d59f349b1e,train,identical_sha256,09,val,task08/images/371.png,700851a4ccdaf38a7d31d391b35c777b9589a7bf09cff48d916690d59f349b1e
08,375,task08/images/375.png,bf66af1aec22491d1c427611bfbdbe2ccda3c21e07236df7eab5faf41bb71993,train,identical_sha256,08,test,task08/images/195.png,bf66af1aec22491d1c427611bfbdbe2ccda3c21e07236df7eab5faf41bb71993
08,376,task08/images/376.png,5c1d4d87f41d5f39a5f33db8e926e361ca2381c8b5f52467c2c408d06d49f032,train,identical_sha256,09,val,task08/images/376.png,5c1d4d87f41d5f39a5f33db8e926e361ca2381c8b5f52467c2c408d06d49f032
08,378,task08/images/378.png,b0407c60763edde22c8f2541a23c11598186a47b3fe69b5d4768d682b0f22b0d,train,identical_sha256,09,val,task08/images/378.png,b0407c60763edde22c8f2541a23c11598186a47b3fe69b5d4768d682b0f22b0d
08,380,task08/images/380.png,118c75888fcbc593ab513d195b271fab7228554b6c6070a1930fca5d84ccb0df,train,identical_sha256,09,val,task08/images/380.png,118c75888fcbc593ab513d195b271fab7228554b6c6070a1930fca5d84ccb0df
08,381,task08/images/381.png,082c594bc19fbeda26a924abc5121cd536dd2a82c6ad5acc709165cde2c7d93b,train,identical_sha256,09,val,task08/images/381.png,082c594bc19fbeda26a924abc5121cd536dd2a82c6ad5acc709165cde2c7d93b
08,382,task08/images/382.png,b27b6ad6da145b523ad593d651d7a0e026e9a2333bad5d7373cd9303237e58f8,train,identical_sha256,09,val,task08/images/382.png,b27b6ad6da145b523ad593d651d7a0e026e9a2333bad5d7373cd9303237e58f8
08,383,task08/images/383.png,9cde9239c733629b3db3bed935e8b729e991a1811e6b6fa8510d92e660a78008,train,identical_sha256,09,val,task08/images/383.png,9cde9239c733629b3db3bed935e8b729e991a1811e6b6fa8510d92e660a78008
08,384,task08/images/384.png,1244900e603e83df3a98c28faef76f6d4b84e336388748de17ae7cc9d84d4f6c,train,identical_sha256,09,val,task08/images/384.png,1244900e603e83df3a98c28faef76f6d4b84e336388748de17ae7cc9d84d4f6c
08,385,task08/images/385.png,0a4b8f8a35f19fdea57b92d7f6f2c53c3a2c7fe354d2b52ce6c938444cab4fab,train,identical_sha256,08,test,task08/images/202.png,0a4b8f8a35f19fdea57b92d7f6f2c53c3a2c7fe354d2b52ce6c938444cab4fab
08,387,task08/images/387.png,2fbd7346fa7bcae914e4fbb703fea754633325a996b9bdb2cfcd63afe0affd26,train,identical_sha256,09,val,task08/images/387.png,2fbd7346fa7bcae914e4fbb703fea754633325a996b9bdb2cfcd63afe0affd26
08,388,task08/images/388.png,f77ef341195fbbbfefb19bcc550b9e319ccdc0235a7f88636451fff9bc35a672,train,identical_sha256,09,val,task08/images/388.png,f77ef341195fbbbfefb19bcc550b9e319ccdc0235a7f88636451fff9bc35a672
08,389,task08/images/389.png,4a276ec433fead6222f2d2a8cf71d9597c3a6efef2bab8c05bc7984b04990c15,train,identical_sha256,08,test,task08/images/207.png,4a276ec433fead6222f2d2a8cf71d9597c3a6efef2bab8c05bc7984b04990c15
08,390,task08/images/390.png,43c0d83f2ab4d90c6cfe67a876c5819bbbee8f7b3bf45f386d16fee20360274f,train,identical_sha256,09,val,task08/images/390.png,43c0d83f2ab4d90c6cfe67a876c5819bbbee8f7b3bf45f386d16fee20360274f
08,392,task08/images/392.png,f297642bf7d9c2418aff81b349eed19a6d11d6e12af373e2486178b4d7449868,train,identical_sha256,09,val,task08/images/392.png,f297642bf7d9c2418aff81b349eed19a6d11d6e12af373e2486178b4d7449868
08,393,task08/images/393.png,446e48a942df0bcc9fcf5c7d23de43c7fb9e864ecc930df141d57c9abf064e39,train,identical_sha256,08,val,task08/images/211.png,446e48a942df0bcc9fcf5c7d23de43c7fb9e864ecc930df141d57c9abf064e39
08,395,task08/images/395.png,82e8855c1ca0b569e607eed699ab22f694e6efbc6ace001b474ad5f806ee86ea,train,identical_sha256,09,val,task08/images/395.png,82e8855c1ca0b569e607eed699ab22f694e6efbc6ace001b474ad5f806ee86ea
08,396,task08/images/396.png,151ddc1b215970bcf321430dfc4ded0480cdaf38a46b4c0fafa9952e3241c9fa,train,identical_sha256,09,val,task08/images/396.png,151ddc1b215970bcf321430dfc4ded0480cdaf38a46b4c0fafa9952e3241c9fa
08,397,task08/images/397.png,5acf15b1580af349f0cb4ecd420f2e19fbb8518fffb3126037ee2373230de7df,train,identical_sha256,09,val,task08/images/397.png,5acf15b1580af349f0cb4ecd420f2e19fbb8518fffb3126037ee2373230de7df
08,398,task08/images/398.png,cf693b08c25b4e3923cb3f9d6484a8be51afc5a04e14ea2bf62a4184a9618a99,train,identical_sha256,09,val,task08/images/398.png,cf693b08c25b4e3923cb3f9d6484a8be51afc5a04e14ea2bf62a4184a9618a99
08,4,task08/images/4.png,af6fd8feba625373296f79df47829df6c08d2682151660cf5e45298a0d0529a4,train,case_group_connection,09,test,task08/images/gs4.png,802167485c3baaa813e2bb2144d8e760876ea4a3dec00d5a74943f77e2a33e54
08,40,task08/images/40.png,7c6ce738b57a3e23667729a42a8c9cedbd3f1c9d93e4dcfe329ceb031edee8d1,train,case_group_connection,09,val,task08/images/gs40.png,5032c7209112387f698e24ecba30bafea431306ea1cafc7ce5c38c018dc07a48
08,400,task08/images/400.png,60b73fa1f140951b59bc46d76238a2039795f846d48b5edb496a759dee18b605,train,identical_sha256,09,val,task08/images/9.png,60b73fa1f140951b59bc46d76238a2039795f846d48b5edb496a759dee18b605
08,402,task08/images/402.png,957b58433eb49ca352ce7a42be7aa8172bbebc4e56271316a506e2e55e3964f3,train,identical_sha256,09,val,task08/images/402.png,957b58433eb49ca352ce7a42be7aa8172bbebc4e56271316a506e2e55e3964f3
08,404,task08/images/404.png,b436abbeb996367fc96faea000fc67f13fd6112f326f47dc1ab2d485e348139f,train,identical_sha256,08,test,task08/images/231.png,b436abbeb996367fc96faea000fc67f13fd6112f326f47dc1ab2d485e348139f
08,405,task08/images/405.png,b4fa9fa3d236752a659f62e63c62af5190c9775944ff8e3d5ca2eb79cf255c91,train,identical_sha256,08,test,task08/images/232.png,b4fa9fa3d236752a659f62e63c62af5190c9775944ff8e3d5ca2eb79cf255c91
08,406,task08/images/406.png,84cf5631c9fff962b9ed26c820a9ae491a5f8c6bb2eb74307610f00f6d57cd10,train,identical_sha256,09,val,task08/images/406.png,84cf5631c9fff962b9ed26c820a9ae491a5f8c6bb2eb74307610f00f6d57cd10
08,407,task08/images/407.png,62311483123e423e1b04ed03c78c4afb6b7b07aba2dd23f2eb35701cb8483dc6,train,identical_sha256,09,val,task08/images/407.png,62311483123e423e1b04ed03c78c4afb6b7b07aba2dd23f2eb35701cb8483dc6
08,409,task08/images/409.png,085b2e2fe208e0f04c1bda911db6d3a9ba20edb5170e7d77d9c219fdd1d2776f,train,identical_sha256,09,val,task08/images/409.png,085b2e2fe208e0f04c1bda911db6d3a9ba20edb5170e7d77d9c219fdd1d2776f
08,41,task08/images/41.png,2e20ad6b8f4b173db0e35cb6bfbcf2c77dddc5703d636685aa9a56bd9a703517,train,case_group_connection,09,val,task08/images/gs41.png,fe4acba8beb6dd0fe6a9a73fcda2135e28175fbe46c0e2afd5a6d135d389e153
08,410,task08/images/410.png,5460261be905bc0662b19f576dd3f2a13a66bac4d15935e9bcff4bc424469ae4,train,identical_sha256,09,val,task08/images/410.png,5460261be905bc0662b19f576dd3f2a13a66bac4d15935e9bcff4bc424469ae4
08,413,task08/images/413.png,f551f1911fef6b71bcec8abf2f5d02b49ba44e86a83461a9ed50cf6db434b2e5,train,identical_sha256,09,val,task08/images/413.png,f551f1911fef6b71bcec8abf2f5d02b49ba44e86a83461a9ed50cf6db434b2e5
08,414,task08/images/414.png,9cfcb9365d95d8e483bff0976356f5d99537103c8eb6f79ed3523ab171b0fd9a,train,identical_sha256,09,val,task08/images/414.png,9cfcb9365d95d8e483bff0976356f5d99537103c8eb6f79ed3523ab171b0fd9a
08,415,task08/images/415.png,b81f469ca9fbf5d9365ee3dbae60e9c13b4bb0a2e68fdc204d45fc16dd410033,train,identical_sha256,09,val,task08/images/415.png,b81f469ca9fbf5d9365ee3dbae60e9c13b4bb0a2e68fdc204d45fc16dd410033
08,417,task08/images/417.png,280b2886281046a476768637cd5f362a86dc772d76924a81f84172264ca19b67,train,identical_sha256,09,val,task08/images/417.png,280b2886281046a476768637cd5f362a86dc772d76924a81f84172264ca19b67
08,419,task08/images/419.png,d18c8c4e4cd9e9cd0178747b8d30035d32a943930f04b023ee0a0ab499d08f71,train,identical_sha256,09,val,task08/images/419.png,d18c8c4e4cd9e9cd0178747b8d30035d32a943930f04b023ee0a0ab499d08f71
08,421,task08/images/421.png,2352e5a41b1db2bc764dc739143199a875659ffde5e6f9e2c72771a069d1c161,train,identical_sha256,09,val,task08/images/421.png,2352e5a41b1db2bc764dc739143199a875659ffde5e6f9e2c72771a069d1c161
08,422,task08/images/422.png,32db58344aef95ecf162e302a48d028dbd281db8f9d004450bd9fae7bff32d35,train,identical_sha256,09,val,task08/images/422.png,32db58344aef95ecf162e302a48d028dbd281db8f9d004450bd9fae7bff32d35
08,423,task08/images/423.png,42f7b0727b80c1d2be345d94d06da35018c8c2173fbdc66ce55237c42ab12075,train,identical_sha256,09,val,task08/images/423.png,42f7b0727b80c1d2be345d94d06da35018c8c2173fbdc66ce55237c42ab12075
08,424,task08/images/424.png,1a883725ededf4db666e97f5a9bab45ecfb571abfa68faec7a6c9b6fe4c3e72c,train,identical_sha256,09,val,task08/images/424.png,1a883725ededf4db666e97f5a9bab45ecfb571abfa68faec7a6c9b6fe4c3e72c
08,425,task08/images/425.png,d29817a6f0eba50facc5252e37b6cd94be2f4318ad21dc01c31d8e3db9ef9e67,train,identical_sha256,09,val,task08/images/425.png,d29817a6f0eba50facc5252e37b6cd94be2f4318ad21dc01c31d8e3db9ef9e67
08,426,task08/images/426.png,86199fea0a46ccdcd0e884793682a4d524db81f45f860e48d6dc629c03fd09bb,train,identical_sha256,09,val,task08/images/426.png,86199fea0a46ccdcd0e884793682a4d524db81f45f860e48d6dc629c03fd09bb
08,427,task08/images/427.png,691e534556b6b9ce785be5252b931312fce3c73bddb3b9ce0a28d215dbdf7fb4,train,identical_sha256,09,val,task08/images/427.png,691e534556b6b9ce785be5252b931312fce3c73bddb3b9ce0a28d215dbdf7fb4
08,428,task08/images/428.png,aef256842c3db03dced7ba9851fbae446c6b36cc9e149b13db4bf641a6801f2a,train,identical_sha256,09,val,task08/images/428.png,aef256842c3db03dced7ba9851fbae446c6b36cc9e149b13db4bf641a6801f2a
08,43,task08/images/43.png,986acea4eeebbc67128b5d3898e34e830b753620b20a8e4bcb7ea769bfa23c4f,train,case_group_connection,09,val,task08/images/gs43.png,9b6d2c040991af91304c0980f44f4641508a74707647816d179ccec5a1001421
08,430,task08/images/430.png,147148824d502937b1d21eea13852a691229000ee0c82edb09e62629448d2315,train,identical_sha256,08,val,task08/images/255.png,147148824d502937b1d21eea13852a691229000ee0c82edb09e62629448d2315
08,431,task08/images/431.png,5213d1a02da76f67b3f7884bf6274e88b1b3beccc1bf8c2dc08a303f3a3a6716,train,identical_sha256,09,val,task08/images/431.png,5213d1a02da76f67b3f7884bf6274e88b1b3beccc1bf8c2dc08a303f3a3a6716
08,432,task08/images/432.png,6c14a7c9e4c35baf187f7226e5eb0197d7aeb2761705174e9edd325e4a1d74c8,train,identical_sha256,09,val,task08/images/432.png,6c14a7c9e4c35baf187f7226e5eb0197d7aeb2761705174e9edd325e4a1d74c8
08,433,task08/images/433.png,ac2c692040dc31c7ffc8500e78f8e3978ae77d55b8ae982f245fd6f4d3228e69,train,identical_sha256,09,val,task08/images/433.png,ac2c692040dc31c7ffc8500e78f8e3978ae77d55b8ae982f245fd6f4d3228e69
08,434,task08/images/434.png,a591983284f76cdf0f041587bafebd01af88f91a75875b67beceaf3dcfc7f865,train,identical_sha256,09,val,task08/images/434.png,a591983284f76cdf0f041587bafebd01af88f91a75875b67beceaf3dcfc7f865
08,436,task08/images/436.png,448fb88654383509d88bdbdacda147f06219040bee510ccd1007c15399bab679,train,identical_sha256,09,val,task08/images/436.png,448fb88654383509d88bdbdacda147f06219040bee510ccd1007c15399bab679
08,437,task08/images/437.png,283407a16005360e53fee731d9b4e04c0e92f71d81b2741dee938f68ca5a81db,train,identical_sha256,09,val,task08/images/437.png,283407a16005360e53fee731d9b4e04c0e92f71d81b2741dee938f68ca5a81db
08,438,task08/images/438.png,83fa6c039228590a1e739e55bb4e9a6f0477fa4fc576150e240fc5bc7518b1db,train,identical_sha256,09,val,task08/images/438.png,83fa6c039228590a1e739e55bb4e9a6f0477fa4fc576150e240fc5bc7518b1db
08,44,task08/images/44.png,dccb1ccf238a822342d149bacde5329e70923f1a504f0e60167b4f184b0b0bc5,train,case_group_connection,09,val,task08/images/gs44.png,a9eea8c027c2cd6d3a52a2c73cc9d05c36435c11f1d2364f23a82a32bc36f527
08,440,task08/images/440.png,8c0c37fa53ca4cba5692c802aba53efd08251be0c30a90c99b11ee20f5594ddb,train,identical_sha256,09,val,task08/images/440.png,8c0c37fa53ca4cba5692c802aba53efd08251be0c30a90c99b11ee20f5594ddb
08,441,task08/images/441.png,8b389cfeff391baaf3aff6b497e9c3ae8082e3637c60db2d6587fd989eb06089,train,identical_sha256,09,val,task08/images/441.png,8b389cfeff391baaf3aff6b497e9c3ae8082e3637c60db2d6587fd989eb06089
08,442,task08/images/442.png,965c8a96d4042c3dc6ded7946fcc16502dd05400b03b58a2e21931f79bf9ed3e,train,identical_sha256,09,val,task08/images/442.png,965c8a96d4042c3dc6ded7946fcc16502dd05400b03b58a2e21931f79bf9ed3e
08,443,task08/images/443.png,7eb8c68263bbb49d76dc9900314480b116a270512bfeabe551a2d1f0969ba01c,train,identical_sha256,09,val,task08/images/443.png,7eb8c68263bbb49d76dc9900314480b116a270512bfeabe551a2d1f0969ba01c
08,444,task08/images/444.png,f778c5739c47acf260417b5d8120e19c06330b48f29a62af4168a3575e755bca,train,identical_sha256,09,val,task08/images/444.png,f778c5739c47acf260417b5d8120e19c06330b48f29a62af4168a3575e755bca
08,445,task08/images/445.png,a4a21016a4c84a9e91ac00d415f31755f23d2f3595825d488a9421e98e84de5f,train,identical_sha256,09,val,task08/images/445.png,a4a21016a4c84a9e91ac00d415f31755f23d2f3595825d488a9421e98e84de5f
08,447,task08/images/447.png,61169adfab4d67d5e69397a33a1e28dddf2d86f265813949c07211ebe680eabc,train,identical_sha256,08,test,task08/images/267.png,61169adfab4d67d5e69397a33a1e28dddf2d86f265813949c07211ebe680eabc
08,449,task08/images/449.png,51cbe21f6e4e2ec8a038c078f769ee57497a586f3816ebbac12fb997e0a0bffe,train,identical_sha256,09,val,task08/images/449.png,51cbe21f6e4e2ec8a038c078f769ee57497a586f3816ebbac12fb997e0a0bffe
08,45,task08/images/45.png,8f432507fb5dbc2eb597c1545a6a3c32889d18d06fbfa9a9890be5c9cba998bf,train,case_group_connection,09,val,task08/images/gs45.png,c6e037cecdae8479f2130a6002eae8da6d13ced153352c0e9c35067480cc7a2f
08,450,task08/images/450.png,ecba8cd4e268f2bfcca595167d6f0da93898153cebd892f362e6c9bc72caf7df,train,identical_sha256,09,val,task08/images/450.png,ecba8cd4e268f2bfcca595167d6f0da93898153cebd892f362e6c9bc72caf7df
08,451,task08/images/451.png,3592af1d4ab92377c6b931cd6ad765f3667cd821603dc168d6f520f7ad8ff08b,train,identical_sha256,08,test,task08/images/272.png,3592af1d4ab92377c6b931cd6ad765f3667cd821603dc168d6f520f7ad8ff08b
08,452,task08/images/452.png,a58bcccd09be1931b67606c38d686e2c14d36105eacd9957b55e14e6707c97b4,train,identical_sha256,09,val,task08/images/452.png,a58bcccd09be1931b67606c38d686e2c14d36105eacd9957b55e14e6707c97b4
08,454,task08/images/454.png,74beb7ea2edc3f9ae6c354e1934a1d25e3200b64e42e04de9c11e258af9081a7,train,identical_sha256,09,val,task08/images/454.png,74beb7ea2edc3f9ae6c354e1934a1d25e3200b64e42e04de9c11e258af9081a7
08,455,task08/images/455.png,7cf5b95d067f01854e53f500c00c2911b69e5e77125fa5b7cc58f7ca89a12530,train,identical_sha256,09,val,task08/images/455.png,7cf5b95d067f01854e53f500c00c2911b69e5e77125fa5b7cc58f7ca89a12530
08,457,task08/images/457.png,dfc3c956dd53d2f9901a5aa20b57426c800979089785e2c204fca25ea78f2afd,train,identical_sha256,09,val,task08/images/457.png,dfc3c956dd53d2f9901a5aa20b57426c800979089785e2c204fca25ea78f2afd
08,458,task08/images/458.png,88e0efe662afb1a0ea96a3ebd28b085370c17c1e3cf4f353708ed3e6a9450e0a,train,identical_sha256,09,val,task08/images/458.png,88e0efe662afb1a0ea96a3ebd28b085370c17c1e3cf4f353708ed3e6a9450e0a
08,459,task08/images/459.png,be1e17fa8199b638b9875c6cf8eea4c853abe7281982b5be668ccb92785db2e8,train,identical_sha256,09,val,task08/images/459.png,be1e17fa8199b638b9875c6cf8eea4c853abe7281982b5be668ccb92785db2e8
08,460,task08/images/460.png,c25b5a39e740931c18e6248350995ef51243a6c7b7b8cebaf00297ab751dc786,train,identical_sha256,09,val,task08/images/460.png,c25b5a39e740931c18e6248350995ef51243a6c7b7b8cebaf00297ab751dc786
08,461,task08/images/461.png,4436895572a5da4c33751b29440ee5f51cc4b4fab53f9dc4098f56e1792002be,train,identical_sha256,09,val,task08/images/461.png,4436895572a5da4c33751b29440ee5f51cc4b4fab53f9dc4098f56e1792002be
08,462,task08/images/462.png,80e766377fec7d3f91da05bbd331e8d90a65b852a2f64eac54d796f7940d1c2c,train,identical_sha256,09,val,task08/images/462.png,80e766377fec7d3f91da05bbd331e8d90a65b852a2f64eac54d796f7940d1c2c
08,463,task08/images/463.png,73342d53b51c765f8a467710383ef3e9853f73343a3e92a659cc268b1fe9417a,train,identical_sha256,09,val,task08/images/463.png,73342d53b51c765f8a467710383ef3e9853f73343a3e92a659cc268b1fe9417a
08,464,task08/images/464.png,7815fc41b656bba9174bc664a91172efb97a4b8fda37a6282d670bc4bb974da6,train,identical_sha256,09,val,task08/images/464.png,7815fc41b656bba9174bc664a91172efb97a4b8fda37a6282d670bc4bb974da6
08,465,task08/images/465.png,37bcc65dea5c3251be7482e92e0cd9f93ff34ca26d35de45950ff3fa774a6cf4,train,identical_sha256,09,val,task08/images/465.png,37bcc65dea5c3251be7482e92e0cd9f93ff34ca26d35de45950ff3fa774a6cf4
08,466,task08/images/466.png,81ec7a83ac3e3e92d3c3a92978ced82d79bb8367a9bd946d9ed9bc65e7372dc7,train,identical_sha256,09,val,task08/images/466.png,81ec7a83ac3e3e92d3c3a92978ced82d79bb8367a9bd946d9ed9bc65e7372dc7
08,47,task08/images/47.png,4e545044823e68acfe0376b8c4680df520f237f5e571c5531ae8401d6ac7c938,train,case_group_connection,09,val,task08/images/gs47.png,f2ac7db017bd4bdd463c86c3674c378d61ef5588c2049d058c7e3fa37303b4e7
08,48,task08/images/48.png,c0838b3edc67ce0cce8a975b25d37fb55c6923dffb58c8b790fef0962b98c8ee,train,case_group_connection,09,val,task08/images/gs48.png,5bdeac8c5babb2c6783517c8c58d56f27c6a22c67ae4645117089634ddf87907
08,49,task08/images/49.png,457c1341bec859d8880e7175a4630f53630c06d3ac60a46bd0d68d59bb6e6eb5,train,case_group_connection,09,val,task08/images/gs49.png,7933d0cda7105b7fc683bc0fb30e0d37e71b1a3ca1c708ad546daa4d7b84d59f
08,50,task08/images/50.png,86318e20f424637f3e1c4cba481e9b164efd03d960d4d35ddc89eab3207fd260,train,case_group_connection,09,val,task08/images/gs50.png,7933129689bd09375c4f3d9ab21d60f811b19ec864dcf5353fba215e3795a2a6
08,54,task08/images/54.png,ba96dd1c4d946f353458b96cf79204458d38f1cdb94b13b677d5d1989108d84b,train,identical_sha256,08,val,task08/images/122.png,ba96dd1c4d946f353458b96cf79204458d38f1cdb94b13b677d5d1989108d84b
08,6,task08/images/6.png,4857520f2cfb2d7facc1f28027c8e589dbb4e53636b1fc8906cc0fe5471b2183,train,case_group_connection,09,test,task08/images/gs6.png,36c84255ac523534ad00e8e1f21d9c957393fa43063cc88ac2ecbee140700ce1
08,9,task08/images/9.png,60b73fa1f140951b59bc46d76238a2039795f846d48b5edb496a759dee18b605,train,identical_sha256,09,val,task08/images/9.png,60b73fa1f140951b59bc46d76238a2039795f846d48b5edb496a759dee18b605
08,99,task08/images/99.png,07201dc764909235752dab7ca70dc1b75d7aa901065a5b90a1f428aaf091f48d,train,identical_sha256,08,test,task08/images/411.png,07201dc764909235752dab7ca70dc1b75d7aa901065a5b90a1f428aaf091f48d
08,gq10,task08/images/gq10.png,786c98dbff705ab3d86c1b8802c654b6fd9031acb596af4f5c46a9106c39ef44,train,case_group_connection,09,test,task08/images/gs10.png,b9f3f2823245a991bd03d16f8b03d7d087bc8e53d23bde15fb0eef2e0377f79d
08,gq104,task08/images/gq104.png,30ba0f6f115175caf6367914833d36670d6f4b73bb6875be83beb996fe26a3d1,train,identical_sha256,08,test,task08/images/gq22.png,30ba0f6f115175caf6367914833d36670d6f4b73bb6875be83beb996fe26a3d1
08,gq11,task08/images/gq11.png,b158b9c957f764d64ab4f015b06f49f5574812fb0a13317bfa6653b4aeec2760,train,case_group_connection,09,test,task08/images/gs11.png,8ad8045c0e1ce0cb43aaac6ac9088cfae3bce7104054d86561692829d841e0cd
08,gq110,task08/images/gq110.png,03d784b5f1d9dbfd822db186399caf1d5dded61b197f428309637dcf572214b3,train,case_group_connection,09,val,task08/images/425.png,d29817a6f0eba50facc5252e37b6cd94be2f4318ad21dc01c31d8e3db9ef9e67
