model,checkpoint,group,elements,exact_changed_percent,reference_l2,delta_l2,relative_l2_percent,cosine,norm_ratio,mean_abs_delta,rms_delta,max_abs_delta,share_of_total_squared_delta_percent
RAD-DINO,teacher_training_151424.pth,blocks.0,7089408,100.0,141.12532369014394,22.536332070796853,15.969020641736725,0.9884216898945348,0.9386381677251515,0.006605673146722251,0.008464050537752607,0.11862784624099731,1.3329649934523375
RAD-DINO,teacher_training_151424.pth,blocks.1,7089408,99.99998589444986,152.09820316096437,26.348442777108257,17.32330969697512,0.9865050297697714,0.9299198758264569,0.00774840171901373,0.009895778539113506,0.11482274532318115,1.8220579415256413
RAD-DINO,teacher_training_151424.pth,blocks.2,7089408,99.99998589444986,141.7521958899403,30.134508553847333,21.25858323721804,0.9799907019534387,0.9053280470276567,0.008882393401533802,0.011317724753471096,0.14882320165634155,2.3833098277184375
RAD-DINO,teacher_training_151424.pth,blocks.3,7089408,99.99998589444986,394.9199597932742,34.545063422942455,8.74735818392808,0.9962141292658493,0.9865074888219155,0.01018964181760683,0.012974212561437265,0.1507931351661682,3.1320181213199056
RAD-DINO,teacher_training_151424.pth,blocks.4,7089408,100.0,150.45086352886318,39.55898554451027,26.293624786620846,0.9682971796743577,0.8862307516585382,0.011695328653923916,0.014857309158345246,0.168745756149292,4.107168961919784
RAD-DINO,teacher_training_151424.pth,blocks.5,7089408,100.0,158.788293782029,45.03570067553103,28.362103781625237,0.9624918459056547,0.8798392807498009,0.013320655622393188,0.01691421857484707,0.21404224634170532,5.323118391033697
RAD-DINO,teacher_training_151424.pth,blocks.6,7089408,100.0,169.9614651593146,51.304347322616955,30.185870235071494,0.9569195801872429,0.8743740828504004,0.015198410201355287,0.019268556532664207,0.17410343885421753,6.90813174609184
RAD-DINO,teacher_training_151424.pth,blocks.7,7089408,99.99998589444986,181.58838382321858,57.9760812971223,31.92719714580623,0.951126954000838,0.870027790098674,0.017209337405341484,0.02177428343432934,0.21375641226768494,8.821653431287663
RAD-DINO,teacher_training_151424.pth,blocks.8,7089408,100.0,203.77542179930512,65.39431072009184,32.09136319908961,0.9500421337999525,0.8754390829725546,0.019433698242876583,0.024560374291502148,0.4740285873413086,11.223600776781627
RAD-DINO,teacher_training_151424.pth,blocks.9,7089408,100.0,227.8498734076344,73.91532741271698,32.44036360752279,0.9486141134632791,0.8771546469066948,0.021988172836314275,0.02776064289301387,0.7084560394287109,14.339079987679586
RAD-DINO,teacher_training_151424.pth,blocks.10,7089408,99.99998589444986,289.30767269361905,83.28248661767107,28.786822638426322,0.9592806608285129,0.9037153658935462,0.024777830266131735,0.03127870025287343,0.6651477813720703,18.203698959361645
RAD-DINO,teacher_training_151424.pth,blocks.11,7089408,100.0,321.98679825979445,92.12543194414535,28.61155564204657,0.9596348952139226,0.9070873573265098,0.02730494458679188,0.03459987673850262,0.9122140258550644,22.274673744521287
RAD-DINO,teacher_training_151424.pth,norm,1536,100.0,49.56846204237919,2.5472325108694336,5.138816912841969,0.9991733226936691,1.0306069465553485,0.05097119348435323,0.06499395737352623,0.425484299659729,0.017029012159629098
RAD-DINO,teacher_training_227137.pth,cls_token,768,100.0,1.4511170236042474,0.26932921446439995,18.56013058102281,0.9985190811449689,0.8210699331361531,0.004270688432352898,0.009718580904478235,0.08746382594108582,0.00011913289565858741
RAD-DINO,teacher_training_227137.pth,pos_embed,1052160,100.0,32.168337485446706,8.188334886007986,25.45464119714758,0.9776513144979138,0.8341383583334929,0.005889158420290292,0.007982789961302899,0.14748823642730713,0.11011740321045117
RAD-DINO,teacher_training_227137.pth,mask_token,768,100.0,2.590206780176692,0.441856353208221,17.058728924262933,0.9994221533024656,0.8322555784051918,0.008416634648241939,0.015944117779244548,0.11878794431686401,0.00032064684926056054
RAD-DINO,teacher_training_227137.pth,patch_embed,452352,100.0,7.822641468942206,0.31932792405741867,4.082098423214567,0.9997212002612783,0.9664220860758906,0.0003654121074811305,0.00047478680441304056,0.015025019645690918,0.00016747059542949628
RAD-DINO,teacher_training_227137.pth,blocks.0,7089408,100.0,141.12532369014394,29.07083634616965,20.599305345083103,0.9815247689648576,0.9052095662755212,0.008442759419550545,0.01091823759233483,0.1889181137084961,1.3879691767506763
RAD-DINO,teacher_training_227137.pth,blocks.1,7089408,100.0,152.09820316096437,34.21608551790258,22.49604847842414,0.978168473104742,0.8920245151597835,0.009977739121121543,0.012850657157420578,0.1690240502357483,1.9227614865665634
RAD-DINO,teacher_training_227137.pth,blocks.2,7089408,100.0,141.7521958899403,38.95363581251802,27.480093389708422,0.9682200017179596,0.8543537424598483,0.011403873865308719,0.014629955802506263,0.2265116572380066,2.4920730482773537
RAD-DINO,teacher_training_227137.pth,blocks.3,7089408,100.0,394.9199597932742,44.40913636713585,11.245097966277108,0.9937539802815806,0.979890497580561,0.013040593230356315,0.01667889758495622,0.23317450284957886,3.23898863383534
RAD-DINO,teacher_training_227137.pth,blocks.4,7089408,99.99998589444986,150.45086352886318,50.407774810461405,33.50447689573476,0.9501432327459598,0.8275579157678427,0.014857289590340161,0.018931827599588273,0.2633724808692932,4.173109899036221
RAD-DINO,teacher_training_227137.pth,blocks.5,7089408,100.0,158.788293782029,57.124762080348674,35.97542408180585,0.9408864252111906,0.8196825517859955,0.016851258391728085,0.021454550442647467,0.31370508670806885,5.3593679858170935
RAD-DINO,teacher_training_227137.pth,blocks.6,7089408,100.0,169.9614651593146,64.85058150952094,38.15604993092568,0.9318009119906232,0.8141516271662502,0.01916845087315743,0.024356163974460894,0.2956094741821289,6.907048706543264
RAD-DINO,teacher_training_227137.pth,blocks.7,7089408,100.0,181.58838382321858,73.0065861352278,40.20443631807515,0.9224245603964291,0.8105910252293721,0.02162676098864389,0.027419343693381587,0.31845903396606445,8.75364340314466
RAD-DINO,teacher_training_227137.pth,blocks.8,7089408,100.0,203.77542179930512,82.42056233764491,40.44676321112931,0.9195952095294986,0.8234213314995551,0.02444172798243191,0.030954984279797627,0.7739810943603516,11.156704122957798
RAD-DINO,teacher_training_227137.pth,blocks.9,7089408,100.0,227.8498734076344,93.26448000497243,40.93242564068393,0.9164781244264111,0.8299998067094011,0.02767550318877045,0.035027673077387,1.3485851287841797,14.285561508396778
RAD-DINO,teacher_training_227137.pth,blocks.10,7089408,100.0,289.30767269361905,105.19081031464631,36.35949552780955,0.9337615869043085,0.8696367657994293,0.03122830280252361,0.03950688744793746,0.9457416534423828,18.172738209750616
RAD-DINO,teacher_training_227137.pth,blocks.11,7089408,100.0,321.98679825979445,115.79733181275952,35.9633787591902,0.9350228945524018,0.8749872841628212,0.034249504152234836,0.04349041652036009,1.052442368119955,22.022259416071023
RAD-DINO,teacher_training_227137.pth,norm,1536,100.0,49.56846204237919,3.2220079986358505,6.5001169410524655,0.9987183405839215,1.0395040714641857,0.06331367833403571,0.08221120358149867,0.6842844486236572,0.017049749301797545
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,cls_token,768,100.0,0.5704225177368745,0.014811627430602398,2.596606369847891,0.9996861237205672,0.9928609919675057,0.0004238995828750684,0.0005344685677621712,0.00197125252452679,4.2972077049706745e-05
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,pos_embed,1052160,100.0,15.548748812361511,1.2332619007322494,7.931582892070299,0.9968540068205642,0.9938687712198234,0.0009578007493094134,0.001202304358318978,0.005929509876295924,0.2979143460186287
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,mask_token,768,100.0,1.2527692709950333,0.016778992074431922,1.3393521427217736,0.9999461811104915,0.9914755534078287,0.00045518490593998706,0.0006054597244314917,0.0026556551456451416,5.51458106008769e-05
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,patch_embed,452352,99.99977893322014,6.17695560730687,0.02794634213674876,0.45242905912566955,0.9999928636382716,0.9975035800415616,3.189778669721913e-05,4.15515007568039e-05,0.0017056390643119812,0.0001529786170081543
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.0,7089408,99.99997178889973,111.46898223860731,3.2543298513673693,2.9194936438921135,0.9995744189604429,0.9984067915458157,0.0009625194773789705,0.0012222402581733168,0.009834617376327515,2.0744545632314555
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1,7089408,99.99998589444986,116.42292253287343,3.6069783468463736,3.0981685293357066,0.9995201873145884,0.9988348603806824,0.0010687364644448721,0.0013546857101847617,0.008639812003821135,2.548401531952973
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2,7089408,99.99998589444986,96.98545735183434,3.9801548422587802,4.103867683811568,0.9991577267060405,0.9985782156997887,0.001178243724482504,0.0014948409362769877,0.011451363563537598,3.1029924801179742
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3,7089408,99.99997178889973,378.16332552535573,4.4509820906783615,1.1769999336913288,0.9999307317340725,0.999964652651278,0.0013130743070340531,0.001671671203627296,0.01660442352294922,3.8805428261910055
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4,7089408,99.99995768334958,97.7252102776553,5.026162389588087,5.143158428933369,0.9986768495361232,0.9994878131033277,0.0014813881016798507,0.0018876937179831308,0.013639688491821289,4.948274904966836
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5,7089408,99.99995768334958,102.32545247838267,5.640645339559306,5.512455799548946,0.9984802508884111,0.9997164985911512,0.0016615266944897923,0.0021184772690421476,0.015799999237060547,6.232156848676889
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6,7089408,100.0,111.01966624706883,6.281671062753006,5.65816064405513,0.9983991387761189,0.9999217997001096,0.0018504731274218652,0.0023592295840180882,0.016938841436058283,7.7291399148206015
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7,7089408,99.99998589444986,123.03938445705931,6.989443055400582,5.680655089622863,0.9983864140300251,0.9999407449016443,0.0020633710819975763,0.002625050033244507,0.023105740547180176,9.568986215370648
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8,7089408,99.99998589444986,143.62109760476747,7.615431929486371,5.302446546149762,0.9985938449168652,0.9997168067710239,0.002251600408483553,0.0028601549052213785,0.018351197242736816,11.359778626667048
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.9,7089408,100.0,180.43202177444778,8.275623513353244,4.586560318931821,0.9989479662767636,0.9997803630584456,0.0024485662667190896,0.0031081054107825338,0.024318337440490723,13.414739293325647
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.10,7089408,99.99994357779944,255.93570620440488,8.944205769357467,3.4947080663352663,0.9993892346247002,0.9997643754450548,0.0026437205533610996,0.0033592072309761296,0.04014186281710863,15.669832387288656
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.11,7089408,99.9999294722493,282.9133229662922,9.889598966862986,3.495628577393396,0.9993888731254857,0.9996371514714245,0.0029013675417748383,0.0037142719228078253,0.04781162831932306,19.157469766232424
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,norm,1536,100.0,66.00836867438613,0.27733011872012603,0.4201438761320898,0.9999917189321987,0.9989476783971104,0.005430470401705634,0.007076221678851977,0.0509095024317503,0.01506519863456078
MAIRA-2,teacher_training_75712.pth,cls_token,768,100.0,0.5704225177368745,0.04258073114237278,7.464770379561786,0.9977687033907047,1.0311553047140816,0.0010492722101540508,0.0015364997867087502,0.00815848633646965,1.887104049500563e-05
MAIRA-2,teacher_training_75712.pth,pos_embed,1052160,100.0,15.548748812361511,4.188638529073975,26.93874973235106,0.9668062426743383,1.0521522126336513,0.0032247661277805964,0.004083494638031303,0.02305643353611231,0.1826061434306617
MAIRA-2,teacher_training_75712.pth,mask_token,768,100.0,1.2527692709950333,0.08273385603630293,6.604077698249268,0.998679630139232,1.0401812913045914,0.002006305147125076,0.0029854008783534525,0.02021157741546631,7.124200778030593e-05
MAIRA-2,teacher_training_75712.pth,patch_embed,452352,99.99977893322014,6.17695560730687,0.09518313663568667,1.5409393022525892,0.9999225935896164,0.9908317980079283,0.00010606393184087674,0.0001415212822701391,0.008544683456420898,9.429521227980009e-05
MAIRA-2,teacher_training_75712.pth,blocks.0,7089408,100.0,111.46898223860731,12.71511365014363,11.406862604097363,0.9934942037538543,1.0000045293509496,0.0037438597185264467,0.004775460540339755,0.11692690849304199,1.682713235081066
MAIRA-2,teacher_training_75712.pth,blocks.1,7089408,100.0,116.42292253287343,14.464703172120524,12.424274238637361,0.9923588045866747,1.006927815410368,0.004276915362816912,0.005432560111282103,0.0948711633682251,2.1776529599147203
MAIRA-2,teacher_training_75712.pth,blocks.2,7089408,100.0,96.98545735183434,16.351829478085435,16.860083897698054,0.9860379488921681,1.0124402131741557,0.0048444933523798875,0.006141314862260735,0.10061049461364746,2.782930220850807
MAIRA-2,teacher_training_75712.pth,blocks.3,7089408,100.0,378.16332552535573,18.6499779849668,4.931725719054775,0.9987876601755133,1.001784654615843,0.005515422730384206,0.007004438685800347,0.14785432815551758,3.6201474920036985
MAIRA-2,teacher_training_75712.pth,blocks.4,7089408,99.99998589444986,97.7252102776553,21.204129345677813,21.697706544128156,0.9774620681878338,1.0275733610622693,0.006276052482330907,0.007963710413347412,0.1861424446105957,4.679619127817282
MAIRA-2,teacher_training_75712.pth,blocks.5,7089408,99.99998589444986,102.32545247838267,23.997729427225995,23.45235603262616,0.9737940293454284,1.0310313592701434,0.007106280493436532,0.009012912750187913,0.1706860065460205,5.993905929648377
MAIRA-2,teacher_training_75712.pth,blocks.6,7089408,100.0,111.01966624706883,27.11339671765988,24.422156572980814,0.9715098751235949,1.0304641848064475,0.00804070157822224,0.010183075016266144,0.22876405715942383,7.651339545255471
MAIRA-2,teacher_training_75712.pth,blocks.7,7089408,100.0,123.03938445705931,30.384530596811725,24.694963105424108,0.9708715877063566,1.030669247303428,0.009018404393824137,0.011411626423030933,0.36028289794921875,9.608922282195932
MAIRA-2,teacher_training_75712.pth,blocks.8,7089408,99.99998589444986,143.62109760476747,33.71170675115523,23.472670320294352,0.9735377403490505,1.0271321158044877,0.010013803107407097,0.01266122582678045,0.44809722900390625,11.828538802495183
MAIRA-2,teacher_training_75712.pth,blocks.9,7089408,100.0,180.43202177444778,36.70708916759008,20.343999256116753,0.9798941063987499,1.019646972060139,0.01088567012131846,0.013786212274129314,0.5298023223876953,14.023922772726861
MAIRA-2,teacher_training_75712.pth,blocks.10,7089408,100.0,255.93570620440488,39.2011399883305,15.316792084111247,0.9883706687920066,1.0067279807724547,0.011587868382926676,0.014722911827728141,0.29608821868896484,15.994365320657836
MAIRA-2,teacher_training_75712.pth,blocks.11,7089408,100.0,282.9133229662922,43.483663271793155,15.369959539506745,0.9881897137952823,1.0001260480486969,0.012756706585354717,0.016331314356873534,0.5764484405517578,19.67985371683236
MAIRA-2,teacher_training_75712.pth,norm,1536,100.0,66.00836867438613,2.993997667882708,4.53578497395058,0.9990079822983008,0.9903892104186667,0.06654051050821626,0.07639340184786926,0.40161921083927155,0.09329804282918726
MAIRA-2,teacher_training_151424.pth,cls_token,768,100.0,0.5704225177368745,0.05826250027712306,10.213920114562955,0.9956771994712194,1.0381683980600724,0.0013370271460530307,0.0021023668886661026,0.011033345013856888,2.106945589351301e-05
MAIRA-2,teacher_training_151424.pth,pos_embed,1052160,100.0,15.548748812361511,5.234463590194624,33.66485402370858,0.9489150835278032,1.0662695695534263,0.004008668112120052,0.005103067227015026,0.036620691418647766,0.1700667651001204
MAIRA-2,teacher_training_151424.pth,mask_token,768,100.0,1.2527692709950333,0.11833782410962107,9.446098882648139,0.9971686600243224,1.0543369636967195,0.002762912452605922,0.004270148412812769,0.03175841271877289,8.692050553244845e-05
MAIRA-2,teacher_training_151424.pth,patch_embed,452352,99.99977893322014,6.17695560730687,0.1609928429839321,2.606346122894096,0.9998331168009518,0.9812437256560462,0.0001808848908623277,0.00023936922422095245,0.014747262001037598,0.00016087487546076696
MAIRA-2,teacher_training_151424.pth,blocks.0,7089408,100.0,111.46898223860731,16.791326954119004,15.063676564459852,0.9886295924570434,0.99756862180288,0.004926595425832134,0.006306378495361137,0.2087259292602539,1.7500284965859612
MAIRA-2,teacher_training_151424.pth,blocks.1,7089408,100.0,116.42292253287343,18.97955350586155,16.302247953363686,0.9868575265410249,1.008400658253114,0.00559841920419833,0.007128218538533084,0.17190015316009521,2.23587266885382
MAIRA-2,teacher_training_151424.pth,blocks.2,7089408,99.99998589444986,96.98545735183434,21.409913251674805,22.07538515182335,0.9761280136288846,1.0156015737825634,0.0063335348216942205,0.008040997408176162,0.17098760604858398,2.8451482422841883
MAIRA-2,teacher_training_151424.pth,blocks.3,7089408,100.0,378.16332552535573,24.502478229564392,6.479337517863431,0.9979094553020097,1.0025422134646542,0.007236149777080073,0.009202483056413493,0.23991060256958008,3.726448368967533
MAIRA-2,teacher_training_151424.pth,blocks.4,7089408,99.99998589444986,97.7252102776553,27.721684321994807,28.366973315516443,0.9619418353405845,1.0381035848394913,0.008198387088372998,0.010411531759289156,0.32332897186279297,4.769955328315975
MAIRA-2,teacher_training_151424.pth,blocks.5,7089408,100.0,102.32545247838267,31.26043053252049,30.550004691281075,0.95616697243759,1.0432620804758546,0.009251454649391618,0.0117405912829098,0.3419976234436035,6.065477476738367
MAIRA-2,teacher_training_151424.pth,blocks.6,7089408,100.0,111.01966624706883,35.25394718720854,31.754686695555908,0.952541956403497,1.0429421301992003,0.010446533623976434,0.013240450562691932,0.4618415832519531,7.714194479297705
MAIRA-2,teacher_training_151424.pth,blocks.7,7089408,100.0,123.03938445705931,39.39901547801274,32.02146666441019,0.9518940148664297,1.0448437231635723,0.01166417249463853,0.01479722863046213,0.6600809097290039,9.634869207691093
MAIRA-2,teacher_training_151424.pth,blocks.8,7089408,100.0,143.62109760476747,43.73759560984106,30.453461461632227,0.9562771761982042,1.0411734023635804,0.01293438018841642,0.016426684629891133,0.906611442565918,11.873667797883465
MAIRA-2,teacher_training_151424.pth,blocks.9,7089408,99.99998589444986,180.43202177444778,47.51753598280096,26.335422900820284,0.9668635929619923,1.0315215958067934,0.01398944416949128,0.01784633030452521,1.3464775085449219,14.01467106051703
MAIRA-2,teacher_training_151424.pth,blocks.10,7089408,100.0,255.93570620440488,50.52564685247306,19.7415388426187,0.980794541469197,1.0113030347658925,0.014845820410765676,0.018976097222410684,0.6869773864746094,15.845240993744682
MAIRA-2,teacher_training_151424.pth,blocks.11,7089408,100.0,282.9133229662922,55.66701080764996,19.67634829777261,0.9805740900255263,0.9961116015030712,0.016186129983488638,0.020907057602870597,1.007720947265625,19.234056477530654
MAIRA-2,teacher_training_151424.pth,norm,1536,100.0,66.00836867438613,4.397584407669351,6.662161928834016,0.9978444086466871,0.9863594609298968,0.09744953773285185,0.11220664478759701,0.35274912789463997,0.1200337716525307
MAIRA-2,teacher_training_227137.pth,cls_token,768,100.0,0.5704225177368745,0.06085055522201304,10.667628526208059,0.9944767388121516,1.0135506444365787,0.0013005287563604047,0.0021957552773604638,0.015404030680656433,1.9357270448266058e-05
MAIRA-2,teacher_training_227137.pth,pos_embed,1052160,100.0,15.548748812361511,5.678079297884458,36.517917720622584,0.9373603776585028,1.0469062998514693,0.004328972713122268,0.005535547220484023,0.050890326499938965,0.16854579975961972
MAIRA-2,teacher_training_227137.pth,mask_token,768,100.0,1.2527692709950333,0.12344989564304235,9.854160578586841,0.9957901579724707,1.0319631698141127,0.002960177759841661,0.004454614405058857,0.03722238540649414,7.967030533755048e-05
MAIRA-2,teacher_training_227137.pth,patch_embed,452352,100.0,6.17695560730687,0.23870505911448522,3.864445113254744,0.999724274696164,0.9690319463369961,0.0002682118803254351,0.0003549141922014114,0.021443605422973633,0.00029787789378713414
MAIRA-2,teacher_training_227137.pth,blocks.0,7089408,99.99998589444986,111.46898223860731,19.124493196478152,17.15678461613726,0.9851943797352722,0.9917892033432434,0.005586720394677626,0.007182654054590058,0.2824878692626953,1.9120308600058538
MAIRA-2,teacher_training_227137.pth,blocks.1,7089408,100.0,116.42292253287343,21.340750916867453,18.33036867017458,0.9832950166306264,1.0049590718621764,0.0062764891809027916,0.008015021863651906,0.22506213188171387,2.3808630832829745
MAIRA-2,teacher_training_227137.pth,blocks.2,7089408,99.99998589444986,96.98545735183434,23.953856216151202,24.698400018111734,0.9698769252077857,1.010648807626618,0.007070818000366337,0.008996435131974623,0.2243635654449463,2.999617675435213
MAIRA-2,teacher_training_227137.pth,blocks.3,7089408,100.0,378.16332552535573,27.264126270178526,7.209616699954283,0.997411108254579,1.0025856773819284,0.00803501853047818,0.010239685051388222,0.31649351119995117,3.8859588401016674
MAIRA-2,teacher_training_227137.pth,blocks.4,7089408,100.0,97.7252102776553,30.645208232077582,31.35854928836573,0.9531830368939124,1.0362117257272774,0.009045994989794389,0.011509530051359662,0.3975961208343506,4.9095329682084765
MAIRA-2,teacher_training_227137.pth,blocks.5,7089408,99.99998589444986,102.32545247838267,34.3477571831333,33.567168628342614,0.9467412940257117,1.041580941778316,0.010147830194974094,0.012900109553906474,0.4872441291809082,6.167537452409274
MAIRA-2,teacher_training_227137.pth,blocks.6,7089408,100.0,111.01966624706883,38.522942871549496,34.699206162103366,0.942991293152642,1.041154778164672,0.0113941849176028,0.01446819892001274,0.6311719417572021,7.758074407972494
MAIRA-2,teacher_training_227137.pth,blocks.7,7089408,100.0,123.03938445705931,42.83037457311128,34.81029652587303,0.9430085263717598,1.0451885402284766,0.012637335691879902,0.016085956392497814,0.9495296478271484,9.59000364848279
MAIRA-2,teacher_training_227137.pth,blocks.8,7089408,100.0,143.62109760476747,47.481404041487856,33.0601874190883,0.9485956000938615,1.0441529741471367,0.013966668226294618,0.017832760102580173,1.355130672454834,11.785883197060663
MAIRA-2,teacher_training_227137.pth,blocks.9,7089408,100.0,180.43202177444778,51.58395239035585,28.589133948096684,0.9611183222180073,1.0351607917431254,0.015047192898217456,0.01937356880424945,2.082489013671875,13.910548578544436
MAIRA-2,teacher_training_227137.pth,blocks.10,7089408,100.0,255.93570620440488,54.71828211915867,21.379698413576385,0.9774800457841689,1.0117785928637293,0.015955776650008767,0.02055074018880429,1.1794757843017578,15.65236388599385
MAIRA-2,teacher_training_227137.pth,blocks.11,7089408,100.0,282.9133229662922,59.88173535003928,21.166106538282012,0.977412448648986,0.9890529543509641,0.017277778244821913,0.022489996717249206,1.583783507347107,18.745791505699156
MAIRA-2,teacher_training_227137.pth,norm,1536,100.0,66.00836867438613,5.041098848157641,7.637060193117281,0.9971414824690378,0.9860237084166501,0.10663481301892726,0.1286262491762316,0.5066535472869873,0.13285119157398284
MAIRA-2,teacher_training_299999.pth,cls_token,768,100.0,0.5704225177368745,0.06744675287253311,11.823999013945848,0.9934716574886122,0.9623809916650966,0.0012828525963839432,0.0024337750579326973,0.026018992066383362,2.3087403810031028e-05
MAIRA-2,teacher_training_299999.pth,pos_embed,1052160,100.0,15.548748812361511,5.7938950132323095,37.26277325045002,0.9307978812489605,1.0031589396229161,0.004400066303922651,0.005648455710758372,0.06154733896255493,0.1703704418852328
MAIRA-2,teacher_training_299999.pth,mask_token,768,100.0,1.2527692709950333,0.1260617244929059,10.062645006672236,0.9950284244519383,0.9806323166329205,0.0030973519596096586,0.004548860660655478,0.03637949377298355,8.065280844281726e-05
MAIRA-2,teacher_training_299999.pth,patch_embed,452352,100.0,6.17695560730687,0.3388575588145359,5.485834452390966,0.9995944352984779,0.9527065579357026,0.0003818285599797092,0.0005038240798253164,0.028754711151123047,0.0005827568170357878
MAIRA-2,teacher_training_299999.pth,blocks.0,7089408,100.0,111.46898223860731,20.467718205816055,18.36180594347174,0.9829982005840932,0.984024895347212,0.005941823192140951,0.007687133857554164,0.3627619743347168,2.1261400344270225
MAIRA-2,teacher_training_299999.pth,blocks.1,7089408,100.0,116.42292253287343,22.498429237580353,19.32474185333017,0.9813060630503752,0.9988033242421158,0.006591523003745395,0.00844981523562533,0.27146482467651367,2.5689603626958006
MAIRA-2,teacher_training_299999.pth,blocks.2,7089408,100.0,96.98545735183434,25.01176612797436,25.789192329360393,0.9667763426994606,1.0009046433225348,0.0073590590883944405,0.009393758127124473,0.259779691696167,3.174985347095444
MAIRA-2,teacher_training_299999.pth,blocks.3,7089408,99.99998589444986,378.16332552535573,28.209601364033013,7.4596343590017336,0.997226402380041,1.0022375979299571,0.008288713243081565,0.010594780501323516,0.38716745376586914,4.038749387515976
MAIRA-2,teacher_training_299999.pth,blocks.4,7089408,100.0,97.7252102776553,31.448175290280947,32.18020733946839,0.9498903857503384,1.0263646911217739,0.009259632024989384,0.011811103250557889,0.5023751258850098,5.01930873917117
MAIRA-2,teacher_training_299999.pth,blocks.5,7089408,99.99998589444986,102.32545247838267,35.011755924619365,34.21607730688117,0.9437389675272726,1.031586753250584,0.010317693168620932,0.013149489927220412,0.6384055614471436,6.221294947609593
MAIRA-2,teacher_training_299999.pth,blocks.6,7089408,99.99997178889973,111.01966624706883,39.04277101875442,35.16743685021233,0.940490336273809,1.031027257393258,0.011517142558057768,0.014663432629520872,0.7363498210906982,7.7363173104451475
MAIRA-2,teacher_training_299999.pth,blocks.7,7089408,100.0,123.03938445705931,43.21485817525797,35.1227847619312,0.9411956846568554,1.0371660850935573,0.01268188614623893,0.016230358268955948,1.2078580856323242,9.478054270053313
MAIRA-2,teacher_training_299999.pth,blocks.8,7089408,100.0,143.62109760476747,47.797190992758175,33.28006246289233,0.9475469644209762,1.0402912663311645,0.013946394512311605,0.01795136133308735,1.6586809158325195,11.594652988397437
MAIRA-2,teacher_training_299999.pth,blocks.9,7089408,100.0,180.43202177444778,52.22003904814435,28.941669297162193,0.9602040164182435,1.036057660472808,0.01499777332168845,0.01961246613683218,2.8119125366210938,13.83972279567706
MAIRA-2,teacher_training_299999.pth,blocks.10,7089408,100.0,255.93570620440488,55.25548555980386,21.589596222917667,0.9770799302788177,1.0130834948318044,0.015925129566377216,0.02075249959918178,1.7043495178222656,15.495436201367484
MAIRA-2,teacher_training_299999.pth,blocks.11,7089408,100.0,282.9133229662922,60.17891157642875,21.2711479775729,0.977124018990201,0.9813099616490251,0.017133882548725672,0.022601608251498765,2.4317614436149597,18.37983736692904
MAIRA-2,teacher_training_299999.pth,norm,1536,100.0,66.00836867438613,5.534971447038915,8.385257139655238,0.9965099135488328,0.9885562017791194,0.11317445426426313,0.14122766443874568,0.7063150405883789,0.1554833097009639
MAIRA-2,teacher_training_378562.pth,cls_token,768,100.0,0.5704225177368745,0.08987132461652635,15.755220353692692,0.9920729178737866,0.8970393910637683,0.001473704032973977,0.003242952091236233,0.03817512094974518,4.2244793945348265e-05
MAIRA-2,teacher_training_378562.pth,pos_embed,1052160,100.0,15.548748812361511,5.8212997075839015,37.439023408467904,0.9273280698271621,0.9375943479916312,0.004380437099644695,0.005675172487979622,0.07671453058719635,0.17724370888136431
MAIRA-2,teacher_training_378562.pth,mask_token,768,100.0,1.2527692709950333,0.17194776200465814,13.725413448885579,0.9946250068102527,0.9045272731729405,0.0039117771956564224,0.006204630417496443,0.038018256425857544,0.00015464075654320327
MAIRA-2,teacher_training_378562.pth,patch_embed,452352,100.0,6.17695560730687,0.4603850829920128,7.453268442587027,0.9994034720066696,0.9333548466862881,0.0005203310572565189,0.0006845150263586292,0.03681337833404541,0.0011085962305533554
MAIRA-2,teacher_training_378562.pth,blocks.0,7089408,99.99997178889973,111.46898223860731,21.4891530223004,19.278145893806883,0.9812597152596524,0.9753166771691889,0.006192746941002442,0.008070757771178801,0.40304994583129883,2.4152912465670124
