model,checkpoint,tensor,elements,exact_changed_percent,reference_l2,delta_l2,relative_l2_percent,cosine,norm_ratio,mean_abs_delta,rms_delta,max_abs_delta
DINOv2,teacher_training_378562.pth,blocks.6.ls1.gamma,768,100.0,16.93970748055125,1.9253613588827274,11.365965800137138,0.9972266120164528,0.9113229824609955,0.0632751407787661,0.06947549367739039,0.209458589553833
DINOv2,teacher_training_378562.pth,blocks.6.norm2.weight,768,100.0,41.800929124825714,1.0272989860728825,2.4575984495587835,0.9996982563445761,1.0004616384986251,0.028083498783720035,0.03706945913421302,0.2143080234527588
DINOv2,teacher_training_378562.pth,blocks.6.norm2.bias,768,100.0,11.15195798445328,1.0087399348862123,9.045406522267001,0.9960663481761565,1.0142352194754658,0.02502912533611834,0.03639976705930502,0.47330689430236816
DINOv2,teacher_training_378562.pth,blocks.6.mlp.fc1.weight,2359296,100.0,23.98369713301608,25.455093416978638,106.13498526020422,0.4514706819455285,1.026178682824877,0.01315308291954514,0.016572326443345466,0.13377313688397408
DINOv2,teacher_training_378562.pth,blocks.6.mlp.fc1.bias,3072,100.0,61.529993763813025,1.569295515853534,2.5504561594421404,0.9998512179705044,1.0186379350659587,0.02344217367742078,0.028313537141128452,0.12902745604515076
DINOv2,teacher_training_378562.pth,blocks.6.mlp.fc2.weight,2359296,100.0,18.97286566462227,24.33290375898437,128.2510728168844,0.3691771613603419,1.2529902322855568,0.012562425654173766,0.015841734218088783,0.16148101538419724
DINOv2,teacher_training_378562.pth,blocks.6.mlp.fc2.bias,768,100.0,4.224703045966168,0.24025577649747445,5.686926959916758,0.9985119631100366,1.0146443621443386,0.006304650318848341,0.008669483577198715,0.07059359550476074
DINOv2,teacher_training_378562.pth,blocks.6.ls2.gamma,768,100.0,24.232440765620414,1.0436833059775223,4.306967325628379,0.9990976970927707,1.006253470320107,0.027439460934450228,0.03766067735342757,0.29797685146331787
DINOv2,teacher_training_378562.pth,blocks.7.norm1.weight,768,100.0,40.28487477249007,2.2848801149245985,5.671806423201067,0.9989035569270297,0.9668839558723896,0.0735623558672766,0.08244850933860876,0.34029626846313477
DINOv2,teacher_training_378562.pth,blocks.7.norm1.bias,768,100.0,7.509673698449447,1.0561375680067273,14.063694514780215,0.9901167721230862,0.9796299813868692,0.029040865619422835,0.03811008182437254,0.20314449071884155
DINOv2,teacher_training_378562.pth,blocks.7.attn.qkv.weight,1769472,100.0,23.235049973086348,22.148502736500816,95.32367161747403,0.48939822703219055,0.8743279111120935,0.013181878043064999,0.01665031773055457,0.14584694057703018
DINOv2,teacher_training_378562.pth,blocks.7.attn.qkv.bias,2304,100.0,27.66602660389652,16.728978186325055,60.46758512105575,0.8571404694628106,1.1738780097515165,0.15627448091260257,0.34852037888177195,3.673103451728821
DINOv2,teacher_training_378562.pth,blocks.7.attn.proj.weight,589824,100.0,11.025455603305716,11.063107830040714,100.34150268333318,0.4907179364989627,0.9883581773122797,0.011445059884072191,0.014405088320365512,0.1216678824275732
DINOv2,teacher_training_378562.pth,blocks.7.attn.proj.bias,768,100.0,3.74701657581455,0.7845537155902965,20.938090337103603,0.9781094022329384,0.9549066990941315,0.016343565316371194,0.028310143680611178,0.39371347427368164
DINOv2,teacher_training_378562.pth,blocks.7.ls1.gamma,768,100.0,23.574926936350824,2.067644970034402,8.77052546384033,0.9978172885185628,0.9400976821640109,0.06781761290039867,0.0746097112523711,0.2877267599105835
DINOv2,teacher_training_378562.pth,blocks.7.norm2.weight,768,100.0,40.88811803965456,1.1893396960915994,2.9087660501716934,0.9995915319190033,0.9941764901238813,0.03332064351222167,0.04291659960602454,0.23008155822753906
DINOv2,teacher_training_378562.pth,blocks.7.norm2.bias,768,100.0,10.020267222983408,0.9264622008029498,9.245883170440113,0.9960424198861018,1.0215206021741725,0.02435843333188359,0.03343082506422476,0.3397212028503418
DINOv2,teacher_training_378562.pth,blocks.7.mlp.fc1.weight,2359296,100.0,23.566735798724636,26.63552233612653,113.02168685392556,0.4006772733399581,1.0624419197980657,0.013799710970308647,0.017340834854249042,0.15666452050209045
DINOv2,teacher_training_378562.pth,blocks.7.mlp.fc1.bias,3072,100.0,62.84494937106504,1.5466964945242105,2.4611309421093077,0.9998476993156404,1.0172010384237151,0.023943986935705652,0.027905801170881355,0.1530768722295761
DINOv2,teacher_training_378562.pth,blocks.7.mlp.fc2.weight,2359296,100.0,18.70068740966063,25.584915838771636,136.812702540307,0.3181242527832818,1.3045190002587401,0.013205690809184573,0.016656846249200285,0.1893426924943924
DINOv2,teacher_training_378562.pth,blocks.7.mlp.fc2.bias,768,100.0,4.364087344982418,0.4797534503458254,10.993213756306204,0.9953306511085254,1.047944146575991,0.011789444219620767,0.017311611481363377,0.21556758880615234
DINOv2,teacher_training_378562.pth,blocks.7.ls2.gamma,768,100.0,33.9413246592898,1.6811011561164824,4.952962717253176,0.998869215908332,0.9849805710077055,0.04611827677581459,0.06066151281367763,0.4842243194580078
DINOv2,teacher_training_378562.pth,blocks.8.norm1.weight,768,100.0,39.201941274760266,2.777995106098572,7.086371275922382,0.9990196876892925,0.9436843266908028,0.09195758305334796,0.10024226389459209,0.20951378345489502
DINOv2,teacher_training_378562.pth,blocks.8.norm1.bias,768,100.0,8.345434505045242,0.9223636007980562,11.052313696074664,0.9938781585085784,0.9969043382861643,0.02559856286504214,0.033282929575716894,0.16448038816452026
DINOv2,teacher_training_378562.pth,blocks.8.attn.qkv.weight,1769472,100.0,23.350075559150355,23.647908405350023,101.27551127380808,0.42484529658394066,0.8789008486991183,0.0141014925984445,0.017777508181771418,0.1022561676800251
DINOv2,teacher_training_378562.pth,blocks.8.attn.qkv.bias,2304,100.0,27.08099182972632,13.378076411329424,49.40024536562413,0.907306567217825,1.1666203368772476,0.1325818050619293,0.27870992523602967,3.0540730953216553
DINOv2,teacher_training_378562.pth,blocks.8.attn.proj.weight,589824,100.0,11.138283065733086,11.936865929792333,107.16971241749175,0.4143985601473173,0.9803145367878063,0.012303753994114677,0.0155427941794171,0.16945482790470123
DINOv2,teacher_training_378562.pth,blocks.8.attn.proj.bias,768,100.0,5.469300548316848,0.7859780523106996,14.370723374355073,0.9896650273121962,0.9990796603413422,0.016183389881364956,0.02836154000492001,0.3969600200653076
DINOv2,teacher_training_378562.pth,blocks.8.ls1.gamma,768,100.0,34.471719255430415,3.445745852422683,9.995863063545537,0.997661017895975,0.9247279357744281,0.11671370555025835,0.12433764346595454,0.37999194860458374
DINOv2,teacher_training_378562.pth,blocks.8.norm2.weight,768,100.0,42.750829253269096,1.6379484146575587,3.8313839597212187,0.9993368832603226,0.9874139411260912,0.04895690659759566,0.05910437238257889,0.21605563163757324
DINOv2,teacher_training_378562.pth,blocks.8.norm2.bias,768,100.0,12.497116801738478,0.9892001907212894,7.915427265460792,0.9969848319345511,0.9813594043549596,0.028547248886525267,0.03569468727471035,0.17059564590454102
DINOv2,teacher_training_378562.pth,blocks.8.mlp.fc1.weight,2359296,100.0,24.9195548303006,28.548043482995585,114.56080847914254,0.36010018944707656,1.0249987007849335,0.014651864159376594,0.018585965809241916,0.3125363737344742
DINOv2,teacher_training_378562.pth,blocks.8.mlp.fc1.bias,3072,100.0,68.83907975922858,1.478093150447736,2.147171571173687,0.9998582342055907,1.0131820131112783,0.022519731614011107,0.0266680461968232,0.10480692982673645
DINOv2,teacher_training_378562.pth,blocks.8.mlp.fc2.weight,2359296,100.0,19.352911409040235,26.874412310886115,138.86495805655574,0.27366668103798375,1.275285925020069,0.013876547056353735,0.01749636218156648,0.13822643272578716
DINOv2,teacher_training_378562.pth,blocks.8.mlp.fc2.bias,768,100.0,3.5187743251541557,0.5779143492796014,16.423740083254224,0.9891349483162931,1.0623597379227168,0.014483228275783707,0.020853687820320328,0.2712305784225464
DINOv2,teacher_training_378562.pth,blocks.8.ls2.gamma,768,100.0,59.17701855059605,2.4705149365222674,4.174787775781555,0.9994012986945455,0.9760380555629485,0.07913972965131204,0.08914702897738264,0.37317848205566406
DINOv2,teacher_training_378562.pth,blocks.9.norm1.weight,768,100.0,40.41384764249982,3.3680875513815147,8.333993786425776,0.9990063112570307,0.9285850419231321,0.11375049169873819,0.12153539090277156,0.2412053942680359
DINOv2,teacher_training_378562.pth,blocks.9.norm1.bias,768,100.0,8.876970111861121,0.9594822325378978,10.808668052806313,0.9941442074180771,0.9918127592645936,0.027572134014159626,0.034622332827401146,0.13198935985565186
DINOv2,teacher_training_378562.pth,blocks.9.attn.qkv.weight,1769472,100.0,23.25547144512755,24.94314638868604,107.25710913898538,0.3562509556556511,0.8828660802872813,0.014904422186807362,0.018751213908781414,0.11142842378467321
DINOv2,teacher_training_378562.pth,blocks.9.attn.qkv.bias,2304,100.0,40.30550399308363,11.714700551684277,29.0647663249528,0.9656228491702414,1.0956365061146784,0.12313808356891719,0.24405626149342247,2.0569040775299072
DINOv2,teacher_training_378562.pth,blocks.9.attn.proj.weight,589824,100.0,11.618794676248013,12.798714267573997,110.15526673982853,0.3486481824491113,0.9274174233192068,0.013236220850986774,0.01666499253590364,0.09517522528767586
DINOv2,teacher_training_378562.pth,blocks.9.attn.proj.bias,768,100.0,4.32399183601117,0.8966121139499846,20.73574946378942,0.978296634927294,0.9861347783663518,0.02151701970147239,0.03235370283423144,0.4144554138183594
DINOv2,teacher_training_378562.pth,blocks.9.ls1.gamma,768,100.0,53.2807617406515,4.897697004907412,9.19224283756932,0.9983059723100712,0.9271403402364254,0.16539520402632965,0.1767304177620324,0.35015368461608887
DINOv2,teacher_training_378562.pth,blocks.9.norm2.weight,768,100.0,44.523173429181476,2.0551397903482864,4.615887934442027,0.9991355519972828,0.9790733136563698,0.06251676549436525,0.0741584694487434,0.29223203659057617
DINOv2,teacher_training_378562.pth,blocks.9.norm2.bias,768,100.0,14.154642486380537,1.257988710329762,8.887463682252566,0.9964390397201786,0.9683416920018053,0.03600587167056801,0.04539375753414989,0.17427176237106323
DINOv2,teacher_training_378562.pth,blocks.9.mlp.fc1.weight,2359296,100.0,24.23669600385821,30.12137150188211,124.28002355224956,0.28852347361642006,1.0808606620926742,0.015621443671093058,0.019610267904871165,0.20621442049741745
DINOv2,teacher_training_378562.pth,blocks.9.mlp.fc1.bias,3072,100.0,72.9387786124616,1.6194804668423792,2.220328469505919,0.9998674307435276,1.0149626257708273,0.024008564175574065,0.02921898385871214,0.12841133773326874
DINOv2,teacher_training_378562.pth,blocks.9.mlp.fc2.weight,2359296,100.0,20.28151001078526,27.564378957781166,135.90890886883196,0.2381397336895264,1.1888414133732037,0.01419634798471149,0.017945559217305448,0.22915060352534056
DINOv2,teacher_training_378562.pth,blocks.9.mlp.fc2.bias,768,100.0,5.234990637562478,0.6620644562680785,12.646908124679085,0.993918314497731,1.0561119187140682,0.01572047562122947,0.023890193252953645,0.3839583396911621
DINOv2,teacher_training_378562.pth,blocks.9.ls2.gamma,768,100.0,105.41501668421355,4.546761373771414,4.313200829244203,0.9996154567439801,0.9665786363640576,0.15225617001609257,0.1640671189429949,0.42516183853149414
DINOv2,teacher_training_378562.pth,blocks.10.norm1.weight,768,100.0,42.78843343660085,4.764254238868494,11.134444185547569,0.9981124181604274,0.9052362424307869,0.1628245658163602,0.17191521670615878,0.3207203149795532
DINOv2,teacher_training_378562.pth,blocks.10.norm1.bias,768,100.0,10.389416124251493,1.2096570518722396,11.643166828678638,0.9932072017598869,0.9890987947999075,0.03492559592609368,0.04364973903284791,0.1393183171749115
DINOv2,teacher_training_378562.pth,blocks.10.attn.qkv.weight,1769472,100.0,23.390959149096677,26.210174962675527,112.05258747881541,0.29458970158638503,0.8797062099422106,0.015663600587874082,0.019703712982041544,0.11856932379305363
DINOv2,teacher_training_378562.pth,blocks.10.attn.qkv.bias,2304,100.0,40.10975160020108,14.33971045506159,35.751182400714995,0.9561157367498723,1.1609864432104853,0.15116702197321924,0.29874396781378315,1.674820899963379
DINOv2,teacher_training_378562.pth,blocks.10.attn.proj.weight,589824,100.0,12.145571620879686,13.50275693343541,111.17432225439731,0.2939525090357405,0.8617386223221306,0.013933595807878445,0.017581714757077357,0.18677975609898567
DINOv2,teacher_training_378562.pth,blocks.10.attn.proj.bias,768,100.0,4.9968878315259415,0.9914912326520808,19.842175091396854,0.9801364321537499,0.9863506795616689,0.02238127529775132,0.03577735812942704,0.5586848258972168
DINOv2,teacher_training_378562.pth,blocks.10.ls1.gamma,768,100.0,91.14733545883324,6.908166907495742,7.579121071088052,0.9992404850509654,0.9342339116455828,0.23546052859940877,0.2492770014780957,0.41733860969543457
DINOv2,teacher_training_378562.pth,blocks.10.norm2.weight,768,100.0,55.94454592716659,3.595686101106627,6.42723261314481,0.9990199479566664,0.9524174982175405,0.11875836558950444,0.1297481461497067,0.3362237215042114
DINOv2,teacher_training_378562.pth,blocks.10.norm2.bias,768,100.0,18.854369934643387,2.1118195427539668,11.200690079140053,0.9937434702967334,0.985279985063734,0.060072361529061404,0.0762037238430572,0.33405303955078125
DINOv2,teacher_training_378562.pth,blocks.10.mlp.fc1.weight,2359296,100.0,24.613445204571228,31.399203271513663,127.56931429364539,0.24432737107994892,1.073235604356665,0.016279432645212494,0.020442189629891708,0.13307554088532925
DINOv2,teacher_training_378562.pth,blocks.10.mlp.fc1.bias,3072,100.0,80.77510083288614,1.7019259172286823,2.1069932438088315,0.9999013907910198,1.0156091391580404,0.02633988779405172,0.030706480826649386,0.09363800287246704
DINOv2,teacher_training_378562.pth,blocks.10.mlp.fc2.weight,2359296,100.0,21.84386458769148,29.02958597244728,132.89583377478357,0.20535972340979997,1.1044163842874328,0.01486353257428319,0.018899470034145365,0.35947773954831064
DINOv2,teacher_training_378562.pth,blocks.10.mlp.fc2.bias,768,100.0,5.973181459431551,0.8784761673539856,14.707006196285679,0.9902351048629378,1.0370877038161666,0.023639689312593266,0.03169927823115589,0.351473331451416
DINOv2,teacher_training_378562.pth,blocks.10.ls2.gamma,768,100.0,203.83177824884157,6.312890169967199,3.097107930962711,0.9998443421970918,0.9743901406354896,0.21009539684746414,0.22779680243719402,0.5523624420166016
DINOv2,teacher_training_378562.pth,blocks.11.norm1.weight,768,100.0,46.53881406246407,8.374998748723238,17.995728764128742,0.99367650960781,0.8530435436234107,0.2908710430492647,0.30220673637738377,0.46525096893310547
DINOv2,teacher_training_378562.pth,blocks.11.norm1.bias,768,100.0,10.936042569305775,1.7391885170249743,15.903271279378156,0.9874636816538205,0.9680748620954511,0.04907723757774344,0.06275755990474219,0.34642617404460907
DINOv2,teacher_training_378562.pth,blocks.11.attn.qkv.weight,1769472,100.0,23.601424677711538,27.502141720680005,116.52746432147455,0.2377623669349607,0.8814982889167678,0.016399302472558542,0.020674959538705517,0.16534626483917236
DINOv2,teacher_training_378562.pth,blocks.11.attn.qkv.bias,2304,100.0,41.99259930778119,51.450464340814214,122.52269492467566,0.7707317550732976,1.8172538596840315,0.4368947942023864,1.0718846737669627,7.811446845531464
DINOv2,teacher_training_378562.pth,blocks.11.attn.proj.weight,589824,100.0,13.0485811412222,14.162668654734784,108.5379973612076,0.26027498999705123,0.7560498961148537,0.014532528452186567,0.018440974810852582,0.2753615602850914
DINOv2,teacher_training_378562.pth,blocks.11.attn.proj.bias,768,100.0,9.586628110516992,1.5239098191111364,15.896202518165214,0.9873013755386854,0.9815627702697439,0.04139464884735844,0.054989359017783034,0.3382021375000477
DINOv2,teacher_training_378562.pth,blocks.11.ls1.gamma,768,100.0,225.9729547163381,10.198193015997019,4.51301485560461,0.999923136875011,0.9565294741274076,0.34576022264081985,0.3679955926896025,0.6243410110473633
DINOv2,teacher_training_378562.pth,blocks.11.norm2.weight,768,100.0,50.90290669241975,4.946364849826834,9.717254222269053,0.9975283994776771,0.9304060430938538,0.16487198743561748,0.1784865673473516,0.3855040483176708
DINOv2,teacher_training_378562.pth,blocks.11.norm2.bias,768,100.0,14.891709043202836,4.003254113490875,26.882435735729864,0.9678340915101049,1.0625408167082382,0.11861672617339518,0.14445499000365208,0.42003050446510315
DINOv2,teacher_training_378562.pth,blocks.11.mlp.fc1.weight,2359296,100.0,24.568130630630375,33.66979168600742,137.04661617204823,0.18410342969614002,1.1391278132836757,0.01738390758412963,0.02192043729557775,0.6764327138662338
DINOv2,teacher_training_378562.pth,blocks.11.mlp.fc1.bias,3072,100.0,78.92760182031871,3.559823106438622,4.510238527888731,0.9997580280228694,1.0391323820368983,0.0586342898895964,0.06422702589905588,0.15056204795837402
DINOv2,teacher_training_378562.pth,blocks.11.mlp.fc2.weight,2359296,100.0,22.618423878256454,30.321566699256078,134.0569389912478,0.19453177103711008,1.1082980973553587,0.015481303435916076,0.019740603319828177,0.2811962440609932
DINOv2,teacher_training_378562.pth,blocks.11.mlp.fc2.bias,768,100.0,6.431997624593203,1.1194511109393424,17.40440802806022,0.9847383369140255,0.983771864503023,0.029785999518158707,0.04039471251534093,0.3737250566482544
DINOv2,teacher_training_378562.pth,blocks.11.ls2.gamma,768,100.0,255.31387511533867,6.252501998779132,2.448947201147822,0.9998981461143853,0.9799974716940165,0.2040613100010281,0.22561773200648783,0.5931644439697266
DINOv2,teacher_training_378562.pth,norm.weight,768,100.0,66.10938870630643,9.33646696760091,14.122754952520486,0.9902975548048052,0.9651089105921836,0.3003290834838405,0.3369007323140271,1.2300522327423096
DINOv2,teacher_training_378562.pth,norm.bias,768,100.0,12.561260432703119,2.3599699538860435,18.787684297523874,0.9827281244093408,0.950289341580091,0.06623816899762858,0.085158080509721,0.4006814543681685
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,cls_token,768,100.0,1.4511170236042474,0.036486258679878876,2.5143567394210042,0.9998017187552967,0.9844499824576529,0.0010068669813894833,0.0013165844544093994,0.007241785526275635
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,pos_embed,1052160,100.0,32.168337485446706,1.3959352133629632,4.3394695606961315,0.9991277724449814,0.9873207712299555,0.00108211325186329,0.0013608942187873548,0.009556770324707031
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,mask_token,768,100.0,2.590206780176692,0.038580556148248124,1.489477845688302,0.9999668690108637,0.9874931548619185,0.0008877180211518029,0.0013921559048547829,0.010053753852844238
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,patch_embed.proj.weight,451584,99.99955711451247,7.28197395162057,0.039599486678593566,0.5438015425718584,0.9999886277827144,0.9973756397371787,4.598576250625684e-05,5.89278075574309e-05,0.0003496359568089247
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,patch_embed.proj.bias,768,100.0,2.8577219807976046,0.005172324616002771,0.18099467515587886,0.9999984066329523,0.9996997836488831,0.0001446870885869108,0.000186640188086583,0.001170974224805832
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.norm1.weight,768,100.0,23.60748344048692,0.03581205816366262,0.15169790653011664,0.9999990410715722,1.0006182095044358,0.0010250717329363113,0.0012922563388140717,0.004872173070907593
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.norm1.bias,768,100.0,6.784078726221279,0.028379459316334437,0.41832443964195776,0.9999921347562996,0.9986620565100468,0.0008168022210680211,0.0010240555297338573,0.003450840711593628
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.attn.qkv.weight,1769472,100.0,46.998751146329035,1.9040225329368332,4.051219418594173,0.9992559182817785,0.9868612380148395,0.0011308991485333621,0.001431364481685148,0.009187936782836914
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.attn.qkv.bias,2304,100.0,50.178603188996,0.05417380994659156,0.10796197284039122,0.9999994172829433,1.000011458207287,0.0008729771480717988,0.0011286210405539907,0.004434719681739807
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.attn.proj.weight,589824,100.0,29.693365346666695,1.095033876398406,3.687806564240897,0.999394631532391,0.9871626545339872,0.0011305048426442361,0.001425825359893758,0.008298918604850769
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.attn.proj.bias,768,100.0,3.889434479947598,0.024958174258837625,0.6416915977762887,0.9999799428449007,1.001010914598506,0.0007161561545938611,0.0009006005391763432,0.0035048723220825195
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.ls1.gamma,768,100.0,3.460789942310875,0.041827384100179915,1.2086079998328505,0.9999275511908723,1.0010142711643342,0.0012089515785428755,0.001509315716858547,0.004429996013641357
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.norm2.weight,768,100.0,44.22209733456492,0.03998080500327202,0.09040911085875201,0.999999600125553,0.9998668145903109,0.0011438296069930705,0.0014426830331910649,0.004496335983276367
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.norm2.bias,768,100.0,9.137029923600851,0.033591399043044305,0.367640243316683,0.999993242516074,1.0000250648666347,0.0009578297913321876,0.0012121252049973603,0.004615277051925659
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.mlp.fc1.weight,2359296,99.99987284342448,60.062566950311755,2.3230534862146146,3.8677226168778605,0.9993338921446021,0.9865215616387799,0.0012010247902511774,0.001512404613420973,0.014500021934509277
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.mlp.fc1.bias,3072,100.0,64.5492698300922,0.06827807468425197,0.10577668014522053,0.999999440608383,0.9999900765764812,0.0009644677174946992,0.0012318863999594453,0.005929827690124512
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.mlp.fc2.weight,2359296,99.99987284342448,61.837337177621635,2.2834930017926935,3.6927414827607885,0.9994011766290477,0.986503664722656,0.0011816725302756842,0.0014866490897087847,0.008037596940994263
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.mlp.fc2.bias,768,100.0,5.826174843003099,0.02665073084715232,0.45743101718202495,0.9999895408844934,1.0000682296890502,0.0007590194664809738,0.0009616754142939785,0.0038116276264190674
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.0.ls2.gamma,768,100.0,2.538596521229324,0.03727147167263316,1.4681920250400533,0.9998922174209322,0.9999646134672078,0.001080847052648437,0.0013449183877055166,0.004758425056934357
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.norm1.weight,768,100.0,31.84047975959894,0.04648255470063825,0.1459857233672026,0.9999990105298134,1.0003891947795598,0.0013555031317849704,0.0016772947168146874,0.005499720573425293
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.norm1.bias,768,100.0,8.270050617527524,0.027221447612518056,0.32915696495043195,0.9999945972692765,0.999824307810398,0.000790662393550671,0.0009822693816761623,0.003517746925354004
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.attn.qkv.weight,1769472,99.99994348596644,55.837690702299184,2.255052849980008,4.038585445810985,0.9992785510577444,0.9855439289523935,0.001344445874333441,0.0016952543879854044,0.014125049114227295
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.attn.qkv.bias,2304,100.0,64.46607269959495,0.05797803565037746,0.08993573397987023,0.9999995960289227,0.9999695688071562,0.000955710557131321,0.0012078757427161969,0.004834622144699097
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.attn.proj.weight,589824,99.99983045789931,31.47266697879827,1.2629783513889778,4.012937169385072,0.9992815846497,0.9860887118556994,0.001305930330999745,0.0016445030617043982,0.008656442165374756
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.attn.proj.bias,768,100.0,3.868661313492843,0.028092611682829165,0.7261584668797381,0.9999745277918572,1.0013112568031632,0.0007942991474294558,0.0010137048073325652,0.0033319592475891113
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.ls1.gamma,768,100.0,2.4153185674900888,0.050398074701874636,2.0866015514568943,0.999802151981935,1.0061056201672005,0.0014751684384937864,0.001818583874735387,0.00552719458937645
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.norm2.weight,768,100.0,39.633783298448364,0.04417298384580975,0.11145285705677027,0.9999993794040021,0.9999680373558386,0.0012516537462943234,0.001593955257142953,0.005324602127075195
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.norm2.bias,768,100.0,8.497390137455374,0.033500833466626884,0.39424850365478253,0.9999922447899029,0.9998110592159417,0.0009683394599449002,0.001208857201252116,0.004287946969270706
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.mlp.fc1.weight,2359296,99.99995761447482,66.74221416868292,2.652818426433869,3.9747234332519885,0.9993107363895212,0.9851054380663322,0.0013715556178673619,0.00172709532970955,0.01681077480316162
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.mlp.fc1.bias,3072,100.0,59.54128607812521,0.07341994926314077,0.12330931039481598,0.9999992445424846,1.000097245270707,0.0010158799884720793,0.0013246571084675933,0.006623506546020508
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.mlp.fc2.weight,2359296,100.0,63.668770175262395,2.532008542779339,3.9768453761701767,0.9993096170056444,0.9851236889583106,0.0013086577100939207,0.001648443061705299,0.012089341878890991
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.mlp.fc2.bias,768,100.0,7.635208748315016,0.026938493132791508,0.3528193402536173,0.9999937759068358,0.9999927285272536,0.0007593250980638307,0.0009720591413612539,0.0033697597682476044
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.1.ls2.gamma,768,100.0,3.4442977729844153,0.044313050111579315,1.286562690925034,0.9999183684109426,1.0014243037911015,0.0012584207362351663,0.0015990094631583558,0.0059617385268211365
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.norm1.weight,768,100.0,31.31928082065778,0.05231392417016728,0.16703424471886885,0.9999986136897314,1.0001306185217196,0.0015103203089286883,0.0018877161376257344,0.005464315414428711
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.norm1.bias,768,100.0,7.311083583568001,0.03033915173347739,0.4149747624506174,0.9999915762654762,0.9993808330634685,0.0008774816166502811,0.0010947698387692546,0.003487996757030487
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.attn.qkv.weight,1769472,99.99988697193287,58.15732488134747,2.5588758959826188,4.3999202184819115,0.9991547377090514,0.9834665357934821,0.0015258195416169055,0.0019236558429276166,0.013576984405517578
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.attn.qkv.bias,2304,100.0,30.884772987151102,0.062151603124201496,0.20123704049907779,0.999998008526695,1.0002562564750574,0.0009809097502824216,0.0012948250650875312,0.005283534526824951
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.attn.proj.weight,589824,100.0,32.76501610808458,1.470598480029062,4.488319112000071,0.9991032103284743,0.9842127525189317,0.0015215642944805896,0.0019148417708711744,0.009287029504776001
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.attn.proj.bias,768,100.0,3.265881181377662,0.029191417118503912,0.8938297352933691,0.9999605610196164,1.0009689033401665,0.0008441786629873604,0.0010533545332121802,0.003138710046187043
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.ls1.gamma,768,100.0,2.919220370957251,0.055464480935608705,1.89997581160415,0.9998288834006254,1.0041632680870047,0.0015925882621180183,0.0020014020624147845,0.006070706993341446
RAD-DINO,spine_rad_dino_vitb14_teacher_20000.pth,blocks.2.norm2.weight,768,100.0,48.75334248302221,0.0495836509248852,0.10170308003426051,0.9999994833198087,0.9999679947014247,0.0014325485281384924,0.0017891958880554319,0.006425082683563232
